Timestamp,Soybean,Soymeal,Soyoil,Corn,DalianSBM,DalianSBO,BRL,CNY
2019-01-23,1027.0,354.9,32.82,432.5,2640,6078,3.7648,6.7897
2019-01-22,1021.25,355.0,32.5,432.75,2635,6074,3.8142,6.8072
2019-01-18,1028.75,357.1,32.45,435.5,2608,5964,3.7502,6.7765
2019-01-17,1019.75,354.2,32.21,433.75,2599,5922,3.7502,6.7735
2019-01-16,1006.5,352.1,31.67,427.75,2604,5958,3.7361,6.7532
2019-01-15,1005.25,351.3,31.68,425.0,2629,5960,3.7167,6.7595
2019-01-14,1015.5,353.8,31.84,432.25,2647,5986,3.6978,6.7668
2019-01-11,1022.25,356.6,31.85,432.0,2700,5966,3.7108,6.7596
2019-01-10,1018.75,358.8,31.63,430.0,2732,6014,3.7104,6.7875
2019-01-09,1036.0,365.4,32.04,435.75,2733,5998,3.6806,6.8117
2019-01-08,1030.5,363.6,31.87,433.75,2747,5960,3.7132,6.8519
2019-01-07,1036.25,364.2,31.95,436.0,2757,5930,3.7351,6.8501
2019-01-04,1033.5,361.0,32.08,436.75,2746,5920,3.7154,6.8663
2019-01-03,1024.75,358.7,31.87,433.5,2713,5892,3.7564,6.8708
2019-01-02,1019.0,356.9,31.62,429.5,2698,5824,3.7897,6.8597
2018-12-28,1007.5,355.0,31.28,429.25,2679,5776,3.8804,6.8755
2018-12-27,994.5,350.3,31.07,428.25,2691,5804,3.8732,6.8649
2018-12-26,995.0,349.9,31.09,427.0,2691,5804,3.9219,6.8844
2018-12-24,1009.0,353.8,31.47,431.5,2687,5838,3.9035,6.8978
2018-12-21,1009.75,352.1,31.61,432.25,2714,5842,3.9039,6.9048
2018-12-20,1018.25,354.0,31.92,429.0,2725,5842,3.8419,6.8834
2018-12-19,1025.0,354.0,32.16,435.5,2731,5828,3.8976,6.8918
2018-12-18,1032.75,356.7,32.11,439.25,2716,5768,3.9123,6.8939
2018-12-17,1030.0,355.4,31.89,437.75,2717,5742,3.8994,6.8962
2018-12-14,1025.75,353.6,32.2,438.5,2719,5766,3.917,6.905
2018-12-13,1032.5,354.9,32.53,438.0,2757,5788,3.891,6.8798
2018-12-12,1045.25,358.6,32.73,439.0,2746,5796,3.8554,6.8778
2018-12-11,1040.25,356.7,32.65,438.5,2741,5810,3.9039,6.8968
2018-12-10,1035.0,355.8,32.45,437.75,2746,5860,3.9178,6.9077
2018-12-07,1042.0,357.0,32.43,439.25,2768,5884,3.9074,6.8733
2018-12-06,1034.75,358.0,32.4,436.5,2786,5916,3.8779,6.8816
2018-12-05,1038.75,359.7,32.53,438.0,2762,5942,3.8682,6.8546
2018-12-04,1037.0,360.5,32.59,438.5,2744,5938,3.8524,6.8343
2018-12-03,1031.0,360.2,32.26,435.75,2774,5950,3.8408,6.8798
2018-11-30,1020.0,356.3,31.75,431.5,2776,5960,3.8662,6.9558
2018-11-29,1012.5,355.3,31.6,427.0,2775,5938,3.8515,6.9419
2018-11-28,1015.75,356.1,31.67,427.0,2748,5926,3.8508,6.9534
2018-11-27,1000.75,352.9,31.08,422.25,2731,5940,3.875,6.9498
2018-11-26,987.5,350.9,30.88,421.75,2761,5952,3.9398,6.9397
2018-11-23,1006.25,353.8,31.54,424.25,2813,5946,3.828,6.9477
2018-11-21,1008.25,354.5,31.68,426.5,2834,5946,3.7975,6.9248
2018-11-20,1006.25,355.0,31.21,426.0,2804,5938,3.7567,6.9448
2018-11-19,999.0,353.3,31.19,427.0,2824,5954,3.756,6.9398
2018-11-16,1017.5,358.8,31.26,429.5,2803,5974,3.7434,6.9367
2018-11-15,1014.0,353.4,31.58,432.0,2748,5924,3.784,6.938
2018-11-14,1008.75,353.4,31.47,431.5,2774,5916,3.784,6.95
2018-11-13,1003.5,351.6,31.45,431.0,2804,5984,3.8031,6.9546
2018-11-12,1008.5,353.3,31.61,435.75,2822,5974,3.7674,6.9618
2018-11-09,1012.0,353.3,31.52,434.25,2826,5984,3.7334,6.9553
2018-11-08,1004.25,353.8,31.92,438.0,2845,6038,3.7604,6.9318
2018-11-07,1004.75,355.7,32.1,436.75,2864,6060,3.7317,6.9174
2018-11-06,1009.5,359.1,31.8,437.75,2855,6076,3.7614,6.9172
2018-11-05,1011.0,358.3,31.8,438.5,2802,6062,3.726,6.9249
2018-11-02,1013.0,358.7,32.1,435.75,2839,6070,3.6965,6.8894
2018-11-01,1007.25,361.1,32.22,431.25,2955,6188,3.7,6.9205
2018-10-31,977.0,354.1,31.92,427.75,3002,6188,3.7218,6.9737
2018-10-30,972.25,352.8,31.9,429.25,3004,6226,3.6972,6.9663
2018-10-29,977.5,355.9,31.79,431.25,3056,6222,3.7179,6.9605
2018-10-26,983.0,355.0,32.06,432.25,3070,6220,3.6426,6.9425
2018-10-25,979.75,352.0,32.29,425.5,3092,6222,3.7046,6.9477
2018-10-24,988.75,353.8,32.51,432.75,3079,6262,3.7335,6.942
2018-10-23,996.25,358.4,32.66,434.75,3061,6312,3.6932,6.9373
2018-10-22,997.25,360.5,33.05,434.0,3082,6324,3.6846,6.9446
2018-10-19,995.5,360.8,33.04,431.5,3123,6322,3.714,6.9291
2018-10-18,1002.25,364.0,32.92,435.25,3137,6376,3.7214,6.9367
2018-10-17,1024.5,371.4,33.46,438.75,3104,6412,3.6873,6.9263
2018-10-16,1023.5,370.0,33.56,439.75,3115,6434,3.7244,6.9102
2018-10-15,1030.25,374.7,33.66,442.75,3125,6468,3.7355,6.9131
2018-10-12,1006.25,364.6,33.29,438.25,3151,6436,3.7825,6.9182
2018-10-11,997.0,364.5,32.92,433.75,3193,6456,3.781,6.888
2018-10-10,991.0,363.4,32.83,427.25,3172,6516,3.7545,6.9224
2018-10-09,1001.75,365.5,33.16,429.0,3168,6474,3.7153,6.9217
2018-10-08,1008.5,366.2,33.54,431.0,3123,6434,3.7786,6.9289
2018-09-28,984.25,356.7,32.89,420.75,3032,6392,4.0477,6.868
2018-09-27,993.75,359.5,33.05,429.25,2985,6394,4.012,6.888
2018-09-26,988.75,358.6,32.69,427.5,2983,6404,4.031,6.8763
2018-09-25,984.5,356.9,32.55,428.25,2951,6340,4.0751,6.8632
2018-09-21,986.0,356.6,32.24,421.75,2875,6296,4.0511,6.8559
2018-09-20,989.0,362.1,31.76,417.0,2871,6314,4.0766,6.8455
2018-09-19,968.75,356.9,31.4,410.25,2861,6332,4.1305,6.8466
2018-09-18,952.75,351.0,31.27,407.75,2864,6390,4.1596,6.8591
2018-09-17,962.25,353.4,31.6,412.5,2834,6394,4.1316,6.854
2018-09-14,969.25,356.4,31.66,416.25,2807,6388,4.1739,6.8673
2018-09-13,972.0,362.6,31.69,415.0,2810,6398,4.2067,6.8407
2018-09-12,978.75,366.1,31.89,417.0,2872,6448,4.1569,6.8574
2018-09-11,970.5,363.9,31.98,431.25,2867,6446,4.1527,6.8704
2018-09-10,984.0,366.3,32.26,431.75,2855,6432,4.0855,6.8545
2018-09-07,982.75,364.7,32.17,431.5,2808,6408,4.0594,6.8419
2018-09-06,978.0,361.7,32.43,430.75,2794,6406,4.0587,6.8322
2018-09-05,976.75,357.4,32.46,429.75,2813,6414,4.1457,6.827
2018-09-04,983.0,358.9,32.68,432.75,2804,6392,4.16,6.8427
2018-08-31,982.25,354.9,32.67,429.5,2787,6342,4.0545,6.83
2018-08-30,970.25,351.2,32.57,421.0,2785,6324,4.1493,6.8415
2018-08-29,974.75,352.9,32.32,421.0,2750,6346,4.1065,6.819
2018-08-28,972.0,352.4,32.48,420.75,2739,6354,4.1337,6.8018
2018-08-27,987.0,358.3,32.66,426.0,2760,6368,4.0772,6.8145
2018-08-24,994.0,364.0,32.39,427.25,2816,6426,4.1012,6.803
2018-08-23,992.75,364.2,32.27,425.5,2852,6410,4.1145,6.8748
2018-08-22,1009.0,370.9,32.46,431.25,2876,6436,4.0415,6.84
2018-08-21,1024.75,374.9,32.85,438.75,2865,6414,4.0467,6.8444
2018-08-20,1032.0,378.3,32.78,441.0,2877,6430,3.9692,6.8546
2018-08-17,1031.5,380.1,32.46,443.25,2923,6418,3.9108,6.874
2018-08-16,1035.75,384.7,32.38,444.25,2948,6372,3.9059,6.8792
2018-08-15,1007.75,379.0,32.1,440.5,2970,6422,3.9053,6.933
2018-08-14,1018.5,385.5,32.51,441.0,2928,6398,3.8663,6.8809
2018-08-13,1007.5,376.5,32.57,435.0,2913,6376,3.8836,6.888
2018-08-10,1000.5,371.0,32.31,436.25,2968,6436,3.8584,6.8458
2018-08-09,1042.75,382.6,32.78,447.25,2979,6444,3.8007,6.8199
2018-08-08,1049.25,385.1,32.81,449.5,2933,6422,3.7713,6.8344
2018-08-07,1044.5,380.3,32.99,449.0,2898,6402,3.7505,6.828
2018-08-06,1032.25,377.2,32.7,449.75,2869,6382,3.7356,6.85
2018-08-03,1041.0,379.5,32.76,448.75,2871,6346,3.707,6.8309
2018-08-02,1036.25,380.3,32.51,445.75,2879,6372,3.7496,6.838
2018-08-01,1040.5,383.7,32.85,444.0,2891,6360,3.7492,6.8154
2018-07-31,1057.75,389.1,33.2,451.0,2919,6356,3.7557,6.8038
2018-07-30,1029.75,381.4,32.75,445.75,2900,6340,3.7304,6.8102
2018-07-27,1024.0,378.8,32.92,440.75,2876,6292,3.7099,6.8097
2018-07-26,1014.75,379.4,32.48,440.25,2878,6276,3.7454,6.7865
2018-07-25,1014.5,376.2,32.72,437.75,2865,6240,3.6877,6.7658
2018-07-24,1012.0,374.4,32.48,430.5,2841,6224,3.7471,6.7912
2018-07-23,1001.5,373.1,32.22,435.75,2849,6248,3.7823,6.7927
2018-07-20,1003.5,372.3,32.44,433.5,2842,6234,3.7671,6.7659
2018-07-19,1000.25,373.8,32.11,429.5,2810,6230,3.829,6.7701
2018-07-18,996.5,373.3,32.37,425.5,2813,6210,3.8509,6.7161
2018-07-17,994.0,374.9,32.03,424.25,2803,6196,3.8375,6.7018
2018-07-16,984.5,375.2,31.99,419.75,2767,6168,3.8597,6.6866
2018-07-13,973.0,370.7,32.29,419.25,2791,6204,3.8514,6.69
2018-07-12,988.0,375.4,32.59,423.75,2821,6226,3.8809,6.663
2018-07-11,987.0,375.4,32.72,417.75,2832,6246,3.8764,6.6764
2018-07-10,1010.25,378.0,33.32,425.25,2812,6286,3.8143,6.6296
2018-07-09,1010.75,375.5,33.16,431.5,2862,6346,3.8714,6.6123
2018-07-06,1033.25,385.1,33.36,437.5,2856,6334,3.8624,6.6396
2018-07-05,994.5,371.6,32.93,429.0,2867,6300,3.9324,6.6341
2018-07-03,1003.0,373.1,33.1,428.75,2904,6320,3.8966,6.6368
2018-07-02,1008.25,375.3,33.29,423.5,2917,6312,3.9117,6.6632
2018-06-29,1018.75,377.6,33.64,435.75,2884,6306,3.8765,6.6171
2018-06-28,1022.25,379.0,33.58,430.5,2872,6284,3.8612,6.6235
2018-06-27,1027.75,379.2,33.58,437.75,2852,6270,3.8625,6.5992
2018-06-26,1026.25,380.3,33.49,437.75,2793,6204,3.8011,6.5759
2018-06-25,1034.25,381.7,33.52,436.0,2748,6234,3.7753,6.536
2018-06-22,1055.0,388.7,33.83,442.5,2730,6216,3.7852,6.5027
2018-06-21,1040.25,382.0,33.69,442.75,2782,6224,3.7676,6.49
2018-06-20,1049.25,385.0,33.94,440.25,2800,6218,3.7712,6.4713
2018-06-19,1049.75,388.0,33.48,440.0,2812,6312,3.7461,6.4802
2018-06-15,1069.25,392.8,34.19,447.25,2704,6386,3.7294,6.4379
2018-06-14,1088.75,396.5,34.84,449.0,2699,6380,3.8052,6.398
2018-06-13,1097.5,399.8,34.77,461.5,2681,6366,3.7195,6.3944
2018-06-12,1115.5,405.6,34.74,463.0,2659,6458,3.7174,6.3992
2018-06-11,1115.25,403.3,35.27,452.75,2663,6464,3.7087,6.4
2018-06-08,1130.75,409.9,35.21,463.25,2675,6500,3.7091,6.4031
2018-06-07,1135.75,410.5,35.29,461.75,2745,6528,3.9065,6.389
2018-06-06,1155.75,417.1,35.34,463.75,2764,6548,3.8477,6.385
2018-06-05,1162.75,419.4,35.48,469.25,2769,6556,3.806,6.4042
2018-06-04,1163.25,421.0,35.62,466.25,2789,6632,3.7462,6.405
2018-06-01,1182.75,426.3,35.88,477.0,2787,6582,3.763,6.418
2018-05-31,1180.0,427.4,35.81,479.5,2776,6576,3.7225,6.4096
2018-05-30,1184.5,429.0,36.17,479.0,2809,6590,3.724,6.4175
2018-05-29,1192.0,432.3,35.9,485.5,2815,6506,3.7252,6.4162
2018-05-25,1203.0,432.4,36.03,491.5,2785,6544,3.6514,6.3903
2018-05-24,1197.25,429.4,36.4,489.75,2767,6534,3.6491,6.3757
2018-05-23,1200.75,432.8,36.39,494.0,2736,6534,3.6279,6.3875
2018-05-22,1192.0,429.6,36.2,490.25,2713,6524,3.6441,6.366
2018-05-21,1186.75,431.2,36.11,488.25,2707,6550,3.6769,6.3815
2018-05-18,1160.0,428.4,35.67,488.0,2715,6514,3.736,6.3768
2018-05-17,1156.5,427.2,35.63,480.75,2727,6458,3.696,6.3645
2018-05-16,1161.25,428.7,35.28,484.75,2729,6468,3.6754,6.3706
2018-05-15,1180.25,434.4,35.81,487.75,2796,6510,3.653,6.376
2018-05-14,1179.25,439.7,35.94,482.0,2812,6534,3.6221,6.336
2018-05-11,1164.75,430.7,36.0,482.0,2843,6562,3.5991,6.3333
2018-05-10,1182.75,438.2,35.82,487.5,2859,6564,3.5496,6.344
2018-05-09,1177.25,437.9,35.72,488.25,2852,6532,3.5918,6.3585
2018-05-08,1181.75,438.0,35.38,488.75,2876,6520,3.5632,6.369
2018-05-07,1173.0,434.6,35.56,486.25,2955,6518,3.5524,6.364
2018-05-04,1198.25,445.8,35.46,491.75,2960,6478,3.5291,6.3589
2018-05-03,1214.75,450.7,35.5,493.5,2976,6498,3.5276,6.352
2018-05-02,1204.5,452.8,35.29,490.5,2974,6468,3.5513,6.361
2018-04-27,1217.75,447.4,35.42,484.0,2911,6462,3.4559,6.3325
2018-04-26,1201.0,435.4,35.78,480.75,2944,6468,3.4745,6.334
2018-04-25,1200.75,432.6,35.75,481.25,2964,6498,3.4843,6.3236
2018-04-24,1195.5,428.4,35.96,475.5,2957,6512,3.4709,6.3035
2018-04-23,1193.75,428.3,35.99,473.0,2972,6554,3.4521,6.3158
2018-04-20,1201.75,430.7,36.25,471.0,2981,6552,3.4124,6.2945
2018-04-19,1210.5,429.9,36.37,476.5,2965,6534,3.3875,6.2765
2018-04-18,1214.75,433.3,36.38,477.25,2982,6526,3.3802,6.2722
2018-04-17,1218.75,437.5,36.14,474.75,2959,6508,3.4071,6.2804
2018-04-16,1214.75,434.1,36.14,476.5,2964,6558,3.4191,6.2752
2018-04-13,1226.5,438.9,36.44,480.0,2985,6560,3.422,6.2725
2018-04-12,1233.25,439.5,36.59,482.75,2984,6600,3.4124,6.2876
2018-04-11,1220.25,436.4,36.49,481.25,2992,6660,3.3734,6.2655
2018-04-10,1221.75,440.1,36.81,483.25,3044,6686,3.4087,6.2798
2018-04-09,1219.0,445.8,36.48,484.5,3095,6776,3.4187,6.3035
2018-04-04,1187.25,438.0,36.64,474.75,2948,6662,3.329,6.3045
2018-04-03,1210.0,436.2,37.3,482.25,2910,6612,3.3412,6.2881
2018-04-02,1207.5,433.5,37.0,481.0,2926,6598,3.3099,6.2785
2018-03-29,1216.75,440.2,36.83,481.5,2777,6474,3.3054,6.2876
2018-03-28,1190.0,427.5,36.58,467.25,2810,6522,3.3195,6.2946
2018-03-27,1191.5,428.6,36.54,467.75,2816,6566,3.3278,6.2781
2018-03-26,1197.5,431.2,36.42,467.75,2823,6534,3.3113,6.2685
2018-03-23,1200.25,434.1,36.38,471.0,2803,6574,3.3119,6.311
2018-03-22,1201.75,424.2,36.84,469.75,2760,6570,3.3152,6.331
2018-03-21,1201.75,420.7,37.33,468.75,2744,6550,3.2717,6.32
2018-03-20,1200.25,417.9,36.7,468.25,2733,6544,3.3114,6.3328
2018-03-19,1194.5,414.8,37.02,468.75,2766,6574,3.2853,6.3291
2018-03-16,1221.5,429.1,36.94,476.5,2777,6598,3.2807,6.33
2018-03-15,1212.75,427.2,37.02,480.5,2750,6588,3.2849,6.3202
2018-03-14,1204.25,427.1,36.67,482.5,2772,6624,3.2598,6.314
2018-03-13,1220.75,431.7,37.18,485.5,2770,6590,3.2602,6.318
2018-03-12,1213.0,426.6,36.71,484.5,2764,6576,3.261,6.327
2018-03-09,1211.25,429.8,36.55,484.25,2823,6606,3.2548,6.3285
2018-03-08,1236.0,439.6,36.8,487.25,2822,6638,3.2664,6.3389
2018-03-07,1237.25,439.7,37.06,481.0,2833,6696,3.2449,6.3225
2018-03-06,1246.75,444.2,37.44,482.0,2830,6752,3.2112,6.3093
2018-03-05,1249.5,449.4,37.17,481.0,2831,6748,3.2425,6.3491
2018-03-02,1243.0,449.1,37.26,479.0,2817,6728,3.2523,6.3428
2018-03-01,1240.0,453.4,37.35,480.0,2736,6688,3.2511,6.3565
2018-02-28,1227.5,450.9,37.19,475.75,2704,6674,3.2458,6.328
2018-02-27,1221.5,445.4,37.36,473.0,2685,6666,3.2512,6.3169
2018-02-26,1218.0,436.5,37.82,471.0,2682,6664,3.2253,6.3115
2018-02-23,1219.5,434.5,37.52,468.25,2661,6612,3.2374,6.3329
2018-02-22,1215.25,435.8,37.21,468.5,2652,6560,3.2497,6.3471
2018-02-14,1199.75,428.0,36.97,468.5,2565,6526,3.2172,6.3438
2018-02-13,1194.25,422.9,36.74,468.0,2553,6542,3.2947,6.338
2018-02-12,1184.25,416.6,37.01,468.25,2530,6536,3.2949,6.325
2018-02-09,1165.5,402.8,37.11,463.25,2513,6538,3.2939,6.2966
2018-02-08,1170.25,401.3,37.36,467.0,2508,6516,3.2857,6.3222
2018-02-07,1165.5,395.0,37.71,466.5,2501,6536,3.2713,6.2649
2018-02-06,1168.75,391.3,38.31,464.75,2474,6502,3.2347,6.283
2018-02-05,1152.25,386.6,37.65,460.0,2477,6506,3.2624,6.285
2018-02-02,1161.25,391.0,37.66,462.75,2485,6568,3.218,6.2984
2018-02-01,1167.5,393.6,38.05,463.0,2507,6608,3.1668,6.2969
2018-01-31,1178.25,397.4,38.22,462.75,2519,6642,3.1858,6.2841
2018-01-30,1182.75,400.1,38.23,462.75,2508,6662,3.1811,6.3199
2018-01-29,1174.0,397.0,38.02,460.0,2497,6712,3.1549,6.3328
2018-01-26,1168.0,395.3,37.94,457.75,2479,6694,3.1509,6.3199
2018-01-25,1174.75,400.0,37.65,456.5,2480,6676,3.147,6.3189
2018-01-24,1174.75,401.6,37.83,457.75,2477,6682,3.1464,6.365
2018-01-23,1168.75,399.2,37.67,452.5,2494,6660,3.2369,6.4
2018-01-22,1166.75,398.2,37.31,453.25,2492,6620,3.202,6.4035
2018-01-19,1159.75,391.2,37.43,453.75,2482,6596,3.1961,6.399
2018-01-18,1155.5,388.0,37.38,452.75,2477,6606,3.2064,6.4175
2018-01-17,1151.25,383.9,37.66,454.25,2471,6624,3.2237,6.433
2018-01-16,1150.5,382.4,37.94,449.5,2464,6638,3.2242,6.4395
2018-01-12,1143.0,376.6,38.28,447.5,2445,6648,3.2063,6.4607
2018-01-11,1132.5,372.7,38.3,450.0,2463,6688,3.2154,6.4956
2018-01-10,1137.5,376.0,38.6,450.25,2478,6696,3.228,6.5055
2018-01-09,1146.25,377.8,38.85,450.25,2487,6678,3.2482,6.5263
2018-01-08,1149.25,381.1,38.69,448.5,2481,6678,3.2406,6.497
2018-01-05,1153.25,381.5,38.91,452.5,2474,6718,3.2288,6.4875
2018-01-04,1150.25,379.4,39.02,452.25,2475,6704,3.2344,6.4915
2018-01-03,1151.25,378.2,39.05,454.25,2482,6674,3.2369,6.501
2018-01-02,1147.25,377.5,38.7,454.5,2476,6666,3.2588,6.491
2017-12-29,1144.25,376.4,38.41,452.0,2488,6568,3.3121,6.5063
2017-12-28,1139.25,375.7,37.86,453.25,2519,6604,3.3121,6.5322
2017-12-27,1150.0,378.1,38.42,455.0,2530,6590,3.3149,6.556
2017-12-26,1153.0,379.0,38.57,454.0,2522,6566,3.311,6.5429
2017-12-22,1142.75,376.3,38.09,453.25,2498,6534,3.3369,6.575
2017-12-21,1141.5,377.7,37.98,452.5,2506,6634,3.3083,6.5833
2017-12-20,1147.0,379.3,38.28,450.5,2517,6686,3.2977,6.5771
2017-12-19,1149.25,378.7,38.54,448.75,2526,6692,3.2899,6.6035
2017-12-18,1155.0,382.1,38.33,448.25,2520,6728,3.2922,6.615
2017-12-15,1160.5,384.1,38.49,448.75,2526,6710,3.2946,6.6088
2017-12-14,1161.25,385.2,38.52,449.75,2546,6742,3.3418,6.6091
2017-12-13,1173.0,390.5,38.55,450.25,2547,6794,3.3099,6.6171
2017-12-12,1169.75,388.5,38.75,449.0,2555,6812,3.3064,6.621
2017-12-11,1176.5,391.4,38.76,450.25,2565,6774,3.3047,6.6175
2017-12-08,1183.75,395.3,38.94,454.0,2575,6782,3.2918,6.6199
2017-12-07,1186.0,398.8,38.65,452.75,2601,6824,3.2906,6.6173
2017-12-06,1196.75,405.9,38.49,454.0,2614,6890,3.2356,6.6136
2017-12-05,1202.5,406.9,38.82,455.0,2574,6910,3.2414,6.617
2017-12-04,1192.5,401.1,38.76,454.75,2553,6938,3.2441,6.6185
2017-12-01,1188.25,393.8,39.01,460.0,2509,6936,3.258,6.6137
2017-11-30,1179.75,390.1,39.17,457.0,2532,6932,3.2726,6.609
2017-11-29,1186.5,390.9,39.39,454.75,2532,6928,3.246,6.6091
2017-11-28,1187.0,389.4,39.45,451.0,2541,6968,3.2127,6.6044
2017-11-27,1190.0,392.9,39.06,453.0,2545,6986,3.2277,6.5967
2017-11-24,1187.25,389.5,39.4,456.25,2545,7016,3.2329,6.5998
2017-11-22,1191.25,390.3,39.52,458.25,2533,7006,3.2242,6.6086
2017-11-21,1183.0,384.0,39.64,457.5,2533,6982,3.2587,6.6265
2017-11-20,1184.0,385.6,39.42,457.75,2505,6998,3.2572,6.63
2017-11-17,1184.5,383.6,39.91,456.25,2478,7068,3.2573,6.6245
2017-11-16,1166.0,376.1,39.91,450.25,2473,7070,3.2739,6.6273
2017-11-15,1170.25,377.0,40.2,452.0,2450,7084,3.3132,6.62
2017-11-14,1161.75,375.9,39.48,451.25,2448,7124,3.3127,6.635
2017-11-13,1168.25,377.0,39.8,456.0,2440,7166,3.2793,6.6385
2017-11-10,1181.0,380.2,40.28,457.25,2426,7194,3.2778,6.6399
2017-11-09,1179.0,377.5,40.61,455.25,2434,7230,3.252,6.6378
2017-11-08,1192.5,380.9,40.84,462.0,2424,7218,3.2547,6.6249
2017-11-07,1190.0,381.2,40.49,461.5,2420,7212,3.2713,6.638
2017-11-06,1188.0,381.8,40.2,461.75,2415,7176,3.2494,6.6311
2017-11-03,1180.75,379.6,39.89,462.0,2434,7196,3.3142,6.636
2017-11-02,1193.25,383.1,40.33,464.25,2427,7210,3.267,6.6068
2017-11-01,1185.25,379.3,40.37,462.0,2420,7202,3.2673,6.6018
2017-10-31,1178.75,377.5,40.22,459.5,2420,7212,3.2724,6.6328
2017-10-30,1178.5,378.0,40.15,462.5,2430,7232,3.2888,6.644
2017-10-27,1180.5,377.8,40.31,462.5,2434,7214,3.236,6.6498
2017-10-26,1176.5,377.8,39.97,464.25,2450,7202,3.2903,6.6392
2017-10-25,1180.25,381.1,39.73,464.75,2450,7186,3.2329,6.635
2017-10-24,1179.75,379.9,39.81,466.5,2456,7160,3.2432,6.6335
2017-10-23,1185.0,381.6,40.1,465.0,2468,7146,3.2376,6.638
2017-10-20,1183.0,382.8,39.63,458.25,2477,7100,3.1923,6.6185
2017-10-19,1190.75,387.1,39.3,462.75,2471,7122,3.1663,6.6126
2017-10-18,1188.5,387.5,38.88,462.25,2461,7152,3.1706,6.625
2017-10-17,1189.0,387.3,39.06,463.75,2477,7186,3.1575,6.622
2017-10-16,1195.25,390.2,39.06,464.25,2481,7186,3.1707,6.5885
2017-10-13,1204.5,394.3,39.16,466.5,2452,7144,3.1447,6.5785
2017-10-12,1196.25,392.0,38.75,462.75,2394,7144,3.1695,6.5855
2017-10-11,1169.5,380.6,38.62,459.75,2399,7134,3.1722,6.587
2017-10-10,1170.25,381.9,38.58,463.0,2406,7174,3.1791,6.5712
2017-10-09,1171.0,381.2,38.73,463.25,2410,7206,3.1882,6.6235
2017-09-29,1172.5,381.5,38.29,469.0,2376,7160,3.1614,6.6533
2017-09-28,1163.75,377.2,38.29,466.25,2396,7170,3.1822,6.6591
2017-09-27,1169.75,379.0,38.69,467.75,2399,7260,3.1929,6.64
2017-09-26,1167.75,378.8,38.92,466.0,2414,7274,3.1661,6.6371
2017-09-25,1175.5,380.0,39.48,467.5,2428,7292,3.1593,6.6189
2017-09-22,1188.5,384.7,39.69,467.25,2395,7326,3.1243,6.5899
2017-09-21,1175.0,378.6,39.81,464.0,2364,7402,3.1369,6.5861
2017-09-20,1174.25,375.8,40.38,463.75,2351,7410,3.132,6.57
2017-09-19,1169.75,374.4,40.23,462.0,2366,7428,3.1346,6.58
2017-09-18,1172.0,378.3,39.9,465.25,2355,7444,3.136,6.5725
2017-09-15,1173.0,377.1,40.28,468.5,2359,7488,3.1079,6.55
2017-09-14,1180.25,378.8,40.55,468.0,2330,7474,3.1179,6.552
2017-09-13,1164.75,371.1,40.56,465.25,2336,7464,3.1349,6.54
2017-09-12,1154.75,365.7,40.66,465.25,2346,7442,3.1245,6.5334
2017-09-11,1164.25,369.3,40.62,471.25,2345,7420,3.1023,6.5254
2017-09-08,1166.25,370.9,40.41,470.5,2356,7442,3.0865,6.4773
2017-09-07,1173.0,372.9,40.9,469.0,2365,7454,3.0985,6.483
2017-09-06,1175.25,374.4,41.03,474.75,2364,7474,3.0996,6.5221
2017-09-05,1172.75,373.7,40.91,472.25,2353,7456,3.1163,6.5345
2017-09-01,1153.75,364.5,41.14,469.0,2333,7424,3.1409,6.5552
2017-08-31,1149.5,365.2,40.53,471.5,2324,7384,3.1474,6.5888
