Timestamp,Soybean,Soymeal,Soyoil,Corn,DalianSBM,DalianSBO,BRL,CNY
2017-08-30,1137.5,363.1,40.16,459.25,2339,7400,3.1596,6.5918
2017-08-29,1141.5,364.9,40.12,462.5,2354,7422,3.1644,6.5945
2017-08-28,1145.5,365.1,40.43,464.75,2367,7466,3.1664,6.6156
2017-08-25,1148.75,365.7,40.42,467.25,2356,7480,3.1595,6.6465
2017-08-24,1150.75,366.6,40.6,470.0,2347,7474,3.1473,6.66
2017-08-23,1142.25,362.2,40.53,469.5,2359,7480,3.1405,6.6569
2017-08-22,1141.75,364.4,39.89,473.75,2349,7424,3.1602,6.66
2017-08-21,1140.5,364.7,39.64,476.75,2352,7382,3.1642,6.663
2017-08-18,1142.0,366.2,39.44,479.5,2355,7324,3.1462,6.67
2017-08-17,1137.25,365.7,39.02,478.0,2347,7294,3.1741,6.673
2017-08-16,1129.5,363.8,38.65,480.25,2340,7292,3.1518,6.69
2017-08-15,1128.5,365.1,38.51,482.25,2355,7360,3.1692,6.6845
2017-08-14,1142.5,368.4,39.24,490.0,2356,7372,3.1885,6.6695
2017-08-11,1149.25,369.9,39.46,488.5,2394,7392,3.1934,6.6612
2017-08-10,1144.5,365.9,39.63,484.75,2447,7366,3.1754,6.646
2017-08-09,1177.5,378.6,40.0,500.0,2442,7370,3.1556,6.672
2017-08-08,1177.5,380.0,39.69,497.5,2430,7304,3.1266,6.7049
2017-08-07,1174.0,379.9,39.4,500.5,2402,7274,3.1261,6.7207
2017-08-04,1161.0,375.1,39.5,494.75,2389,7246,3.1305,6.7272
2017-08-03,1164.75,378.3,39.27,491.5,2410,7318,3.1123,6.715
2017-08-02,1181.75,381.2,40.04,492.75,2428,7352,3.1131,6.72
2017-08-01,1176.0,380.2,39.75,490.25,2470,7420,3.1254,6.717
2017-07-31,1211.5,391.1,40.6,498.5,2473,7376,3.1259,6.724
2017-07-28,1217.25,394.2,40.49,501.75,2476,7378,3.1316,6.7362
2017-07-27,1211.75,394.7,39.76,501.5,2444,7372,3.1524,6.741
2017-07-26,1204.5,392.2,39.68,499.75,2466,7370,3.1385,6.753
2017-07-25,1197.0,390.6,39.44,496.0,2486,7374,3.1722,6.7495
2017-07-24,1214.25,398.4,39.52,504.5,2464,7326,3.1455,6.7488
2017-07-21,1226.5,402.5,39.74,507.0,2508,7392,3.1416,6.7663
2017-07-20,1231.25,403.8,39.92,518.25,2485,7364,3.1206,6.757
2017-07-19,1216.75,399.9,39.35,509.75,2482,7308,3.1486,6.7511
2017-07-18,1206.0,396.6,39.06,504.25,2467,7328,3.1542,6.7451
2017-07-17,1201.75,395.2,38.91,502.25,2458,7330,3.1828,6.769
2017-07-14,1205.75,396.9,39.15,503.5,2457,7298,3.1794,6.7741
2017-07-13,1191.75,390.8,38.97,497.0,2517,7354,3.2134,6.7825
2017-07-12,1238.25,409.0,39.46,512.75,2561,7394,3.2072,6.7865
2017-07-11,1247.5,411.9,39.79,529.0,2566,7386,3.2542,6.801
2017-07-10,1243.5,411.3,39.64,529.25,2530,7318,3.2548,6.8026
2017-07-07,1219.75,403.7,38.79,519.75,2470,7230,3.2803,6.8039
2017-07-06,1203.5,395.4,38.85,517.75,2456,7236,3.2959,6.799
2017-07-05,1198.5,391.3,39.18,519.25,2435,7190,3.2883,6.7995
2017-07-03,1185.0,386.1,39.05,515.75,2394,7246,3.3003,6.7984
2017-06-30,1159.0,376.9,38.81,508.25,2309,7178,3.3063,6.7793
2017-06-29,1129.0,365.6,38.33,496.75,2306,7186,3.3033,6.784
2017-06-28,1126.0,365.6,38.03,493.5,2306,7122,3.2795,6.7984
2017-06-27,1121.75,363.5,38.01,495.0,2304,7048,3.3125,6.81
2017-06-26,1118.0,363.7,37.46,494.5,2294,7038,3.2961,6.8382
2017-06-23,1115.25,362.9,37.56,492.75,2290,7022,3.3427,6.8345
2017-06-22,1117.5,363.1,37.52,498.0,2318,7040,3.3415,6.8324
2017-06-21,1132.0,368.4,37.84,504.0,2337,7046,3.336,6.8275
2017-06-20,1143.0,371.9,38.09,505.25,2349,7110,3.3264,6.8285
2017-06-19,1152.75,373.0,38.87,510.5,2348,7158,3.2824,6.818
2017-06-16,1154.25,372.9,39.12,519.25,2324,7130,3.2925,6.8097
2017-06-15,1148.25,372.2,38.71,514.75,2309,7086,3.274,6.8061
2017-06-14,1143.25,373.4,38.03,512.25,2320,7072,3.2739,6.7888
2017-06-13,1144.0,373.1,38.03,516.25,2300,7070,3.3145,6.7981
2017-06-12,1142.75,373.4,37.88,512.5,2323,7064,3.3179,6.7974
2017-06-09,1153.0,377.5,38.23,523.0,2337,7014,3.2959,6.797
2017-06-08,1149.5,377.7,37.79,521.0,2323,6966,3.2607,6.799
2017-06-07,1142.25,376.5,37.3,520.0,2312,6984,3.2685,6.7945
2017-06-06,1135.0,372.7,37.33,512.5,2296,6958,3.2772,6.7945
2017-06-05,1133.5,372.2,37.25,508.25,2299,6940,3.2967,6.803
2017-06-02,1132.75,373.5,36.95,508.0,2274,6930,3.2472,6.8085
2017-06-01,1123.75,369.1,37.19,505.75,2267,6916,3.2495,6.8029
2017-05-31,1127.5,369.7,37.28,507.25,2279,6972,3.2262,6.8098
2017-05-26,1138.0,373.4,37.54,509.5,2350,7110,3.2598,6.8525
2017-05-25,1151.0,376.3,37.98,504.5,2377,7170,3.2729,6.8672
2017-05-24,1159.75,378.0,38.22,506.5,2372,7166,3.2774,6.8883
2017-05-23,1159.75,377.9,38.28,504.75,2389,7230,3.27,6.888
2017-05-22,1168.0,379.4,38.88,510.25,2391,7250,3.2653,6.8828
2017-05-19,1164.5,378.6,38.98,507.75,2388,7200,3.2527,6.883
2017-05-18,1156.25,379.1,38.38,501.25,2422,7262,3.3665,6.888
2017-05-17,1187.25,386.9,39.09,506.75,2439,7262,3.1378,6.8773
2017-05-16,1187.75,388.6,38.95,503.0,2418,7274,3.0961,6.884
2017-05-15,1176.75,384.1,38.96,503.0,2431,7226,3.1105,6.89
2017-05-12,1174.5,384.9,38.78,506.25,2451,7208,3.1209,6.8972
2017-05-11,1177.75,386.5,38.43,504.5,2472,7168,3.1399,6.9023
2017-05-10,1181.75,389.3,38.22,509.0,2475,7166,3.1666,6.9011
2017-05-09,1185.5,390.1,38.83,501.75,2461,7134,3.1896,6.906
2017-05-08,1176.25,385.2,38.88,501.25,2486,7146,3.197,6.904
2017-05-05,1184.5,388.5,38.84,506.0,2506,7068,3.1762,6.9021
2017-05-04,1185.75,390.2,38.44,501.75,2508,7090,3.188,6.8959
2017-05-03,1186.75,390.4,38.5,510.0,2505,7134,3.1644,6.8968
2017-05-02,1180.25,386.6,38.56,507.5,2504,7126,3.1514,6.8949
2017-04-28,1167.75,387.4,37.65,501.75,2443,7068,3.1758,6.89
2017-04-27,1168.75,386.4,37.9,504.5,2449,7112,3.1832,6.8958
2017-04-26,1168.0,385.3,38.1,502.0,2473,7078,3.171,6.8918
2017-04-25,1176.5,389.3,37.79,507.0,2499,7084,3.1459,6.8824
2017-04-24,1183.25,392.2,37.87,500.75,2490,7098,3.1271,6.884
2017-04-21,1172.25,385.2,38.1,499.0,2474,7058,3.1475,6.8845
2017-04-20,1168.25,383.5,38.06,499.5,2480,7044,3.1483,6.88
2017-04-19,1172.0,386.8,37.73,503.5,2464,7058,3.1514,6.886
2017-04-18,1167.75,388.2,37.32,503.5,2464,7196,3.1072,6.8778
2017-04-17,1175.25,389.3,37.97,508.5,2473,7230,3.0979,6.88
2017-04-13,1177.5,393.4,37.32,513.25,2453,7180,3.1437,6.8865
2017-04-12,1169.75,388.6,37.4,511.25,2423,7194,3.1251,6.889
2017-04-11,1161.25,385.2,37.23,508.75,2401,7240,3.136,6.8893
2017-04-10,1163.75,385.0,37.51,509.25,2395,7234,3.1311,6.8988
2017-04-07,1164.0,383.3,37.78,501.75,2381,7216,3.1457,6.8978
2017-04-06,1163.5,384.6,37.53,503.0,2397,7288,3.142,6.8955
2017-04-05,1166.25,385.7,37.99,507.0,2393,7262,3.1192,6.892
2017-03-31,1168.0,384.3,37.94,506.5,2428,7328,3.123,6.8832
2017-03-30,1185.0,390.8,38.17,499.75,2433,7398,3.1483,6.887
2017-03-29,1191.0,391.7,38.37,500.75,2447,7450,3.1193,6.8879
2017-03-28,1194.0,391.2,38.63,500.0,2448,7446,3.1398,6.8779
2017-03-27,1193.5,391.2,38.45,498.0,2445,7510,3.1256,6.8687
2017-03-24,1197.75,394.1,38.39,498.5,2465,7638,3.1073,6.8803
2017-03-23,1213.0,396.6,39.38,499.0,2496,7686,3.1383,6.8843
2017-03-22,1221.75,399.4,39.68,501.0,2516,7754,3.087,6.8785
2017-03-21,1223.5,401.7,39.3,503.5,2538,7748,3.0878,6.883
2017-03-20,1221.5,402.5,38.9,505.75,2539,7740,3.072,6.905
2017-03-17,1222.0,404.8,38.46,509.75,2517,7730,3.0911,6.9
2017-03-16,1223.5,405.2,38.42,508.25,2531,7708,3.118,6.895
2017-03-15,1220.0,403.5,38.38,505.75,2524,7718,3.1033,6.9132
2017-03-14,1221.25,403.1,38.46,504.5,2526,7738,3.1683,6.913
2017-03-13,1228.0,406.8,38.28,503.25,2533,7802,3.1523,6.9115
2017-03-10,1228.5,404.6,38.84,506.5,2542,7816,3.138,6.905
2017-03-09,1233.0,404.4,39.27,509.25,2563,7898,3.1929,6.9086
2017-03-08,1243.75,407.0,39.7,514.5,2584,7904,3.1624,6.9113
2017-03-07,1247.25,407.2,39.89,518.25,2620,7984,3.1187,6.9
2017-03-06,1259.25,409.6,40.43,520.75,2609,8044,3.1383,6.8955
2017-03-03,1259.5,408.9,40.54,523.0,2591,8036,3.1143,6.8954
2017-03-02,1259.25,410.7,40.29,521.75,2595,8048,3.156,6.8868
2017-03-01,1273.75,415.2,40.9,524.25,2574,8024,3.089,6.8794
2017-02-28,1257.75,412.3,40.09,516.0,2549,7936,3.1086,6.8665
2017-02-27,1244.0,411.5,38.79,510.5,2547,7964,3.1085,6.8675
2017-02-24,1246.25,411.6,38.83,513.0,2536,7944,3.11,6.8645
2017-02-23,1244.5,411.1,38.75,514.75,2569,7984,3.059,6.8622
2017-02-22,1255.5,415.4,39.16,520.5,2596,8004,3.063,6.8765
2017-02-21,1259.25,417.8,39.11,518.75,2610,8056,3.0949,6.881
2017-02-17,1265.25,419.8,39.32,517.75,2603,8120,3.1035,6.864
2017-02-16,1276.75,422.1,39.97,523.25,2628,8204,3.0889,6.8517
2017-02-15,1293.75,427.0,40.38,528.25,2613,8210,3.0565,6.8685
2017-02-14,1278.0,419.8,40.57,524.0,2645,8240,3.084,6.8649
2017-02-13,1287.75,423.7,40.6,525.25,2667,8296,3.111,6.8776
2017-02-10,1292.5,422.4,41.05,524.25,2640,8294,3.1145,6.8775
2017-02-09,1284.0,418.7,41.11,519.25,2635,8278,3.1299,6.866
2017-02-08,1292.25,421.5,41.13,520.5,2604,8258,3.117,6.87
2017-02-07,1276.25,416.2,40.74,518.25,2586,8236,3.12,6.8821
2017-02-06,1269.5,413.1,40.88,513.5,2576,8238,3.1155,6.86
2017-02-03,1260.5,411.9,40.3,515.0,2554,8252,3.1174,6.865
2017-01-26,1283.0,422.7,40.91,513.5,2573,8338,3.1775,6.8768
2017-01-25,1288.75,423.6,41.31,516.0,2566,8380,3.1697,6.8812
2017-01-24,1292.0,423.3,41.72,513.0,2597,8390,3.1697,6.8555
2017-01-23,1291.25,423.8,41.57,519.25,2594,8338,3.1628,6.8514
2017-01-20,1301.0,429.0,41.59,519.5,2610,8372,3.1685,6.8729
2017-01-19,1303.75,428.5,41.88,516.0,2615,8396,3.196,6.868
2017-01-18,1308.5,431.4,42.02,514.75,2596,8374,3.2307,6.836
2017-01-17,1302.75,429.1,42.0,515.25,2589,8382,3.2113,6.852
2017-01-13,1279.75,414.2,42.04,508.25,2524,8318,3.2205,6.8985
2017-01-12,1273.75,408.2,42.51,508.0,2482,8304,3.1878,6.889
2017-01-11,1245.0,395.2,42.44,507.0,2475,8276,3.1965,6.9365
2017-01-10,1247.25,397.8,42.08,508.0,2437,8220,3.1955,6.918
2017-01-09,1238.75,394.2,41.93,509.75,2444,8186,3.1967,6.935
2017-01-06,1228.25,391.6,41.42,507.75,2450,8220,3.2239,6.9176
2017-01-05,1246.0,398.5,41.66,511.0,2463,8260,3.1988,6.887
2017-01-04,1248.75,399.4,41.65,509.5,2445,8266,3.216,6.9322
2017-01-03,1228.5,392.4,41.25,505.5,2452,8376,3.2644,6.9575
2016-12-30,1237.5,396.9,41.1,501.75,2477,8360,3.2532,6.943
2016-12-29,1246.25,399.3,41.23,499.5,2492,8362,3.2532,6.9535
2016-12-28,1250.0,400.6,41.56,498.0,2499,8378,3.284,6.9559
2016-12-27,1257.75,401.9,41.84,504.75,2462,8296,3.2697,6.9491
2016-12-23,1231.0,391.9,41.32,495.5,2468,8284,3.2705,6.9432
2016-12-22,1237.5,393.6,41.53,497.0,2487,8428,3.2865,6.9473
2016-12-21,1250.5,393.9,42.78,497.0,2498,8456,3.3265,6.939
2016-12-20,1249.25,393.3,42.79,500.0,2536,8490,3.3536,6.947
2016-12-19,1265.5,396.7,43.29,503.0,2584,8632,3.3645,6.9506
2016-12-16,1280.25,401.7,43.47,506.0,2579,8572,3.3915,6.957
2016-12-15,1272.75,398.7,43.45,506.25,2559,8496,3.369,6.941
2016-12-14,1268.0,397.5,43.61,511.75,2588,8494,3.369,6.9025
2016-12-13,1273.0,400.0,43.48,510.75,2598,8532,3.3345,6.8984
2016-12-12,1276.0,400.8,43.68,510.25,2584,8556,3.338,6.9045
2016-12-09,1282.5,403.2,43.65,509.25,2545,8458,3.377,6.9042
2016-12-08,1272.0,398.1,43.97,503.25,2593,8526,3.375,6.8771
2016-12-07,1294.0,404.9,44.64,507.75,2610,8572,3.3825,6.878
2016-12-06,1292.75,406.3,44.53,510.25,2599,8554,3.4075,6.879
2016-12-05,1288.5,403.9,44.38,509.0,2570,8542,3.4201,6.8775
2016-12-02,1272.5,396.9,44.43,497.0,2567,8536,3.475,6.883
2016-12-01,1274.75,397.1,44.56,492.25,2613,8562,3.4703,6.883
2016-11-30,1277.25,402.7,43.7,498.25,2607,8484,3.3827,6.8837
2016-11-29,1287.5,408.6,43.33,498.75,2659,8532,3.3975,6.8933
2016-11-28,1301.0,412.6,43.68,508.0,2643,8528,3.3844,6.9055
2016-11-25,1291.0,407.5,43.65,508.0,2604,8478,3.4208,6.9176
2016-11-23,1279.25,403.0,43.85,509.0,2611,8196,3.393,6.9195
2016-11-22,1275.0,411.8,41.48,508.75,2570,8210,3.354,6.888
2016-11-21,1265.25,406.3,41.64,507.5,2498,8164,3.3511,6.8918
2016-11-18,1238.75,397.0,41.02,503.25,2463,8098,3.3825,6.8873
2016-11-17,1234.5,398.2,40.67,499.5,2472,8116,3.4178,6.875
2016-11-16,1230.75,395.1,41.07,496.25,2463,8100,3.419,6.877
2016-11-15,1234.5,396.7,41.17,499.0,2448,8042,3.4389,6.8556
2016-11-14,1229.25,396.5,40.91,495.0,2467,8100,3.4316,6.8447
2016-11-11,1231.0,394.4,41.4,498.0,2556,8294,3.39,6.809
2016-11-10,1243.0,398.0,41.73,501.25,2494,8168,3.3849,6.7987
2016-11-09,1236.0,398.0,41.27,498.5,2447,8176,3.2157,6.7769
2016-11-08,1256.25,402.3,42.27,512.0,2436,8152,3.168,6.784
2016-11-07,1243.5,398.5,41.75,504.0,2402,8074,3.2005,6.774
2016-11-04,1235.75,395.6,41.67,506.5,2372,8094,3.2322,6.7534
2016-11-03,1234.5,393.0,42.06,505.75,2374,8092,3.241,6.7612
2016-11-02,1231.5,393.3,41.94,504.0,2415,8100,3.2344,6.7544
2016-11-01,1238.25,396.1,41.81,506.75,2461,8172,3.2355,6.763
2016-10-31,1256.75,402.7,42.13,512.5,2483,8174,3.1878,6.7735
2016-10-28,1257.0,404.1,42.37,512.75,2515,8182,3.205,6.776
2016-10-27,1270.0,414.2,42.07,515.25,2502,8230,3.1686,6.7819
2016-10-26,1266.0,405.7,42.68,511.75,2455,8226,3.1394,6.7706
2016-10-25,1247.25,394.8,42.76,507.0,2451,8240,3.1136,6.778
2016-10-24,1247.25,393.9,42.95,506.0,2440,8092,3.1231,6.7728
2016-10-21,1238.25,393.1,42.08,510.25,2421,8052,3.1496,6.7654
2016-10-20,1230.75,391.2,42.01,508.75,2406,8146,3.1418,6.7439
2016-10-19,1236.75,393.0,42.36,515.25,2398,8068,3.1682,6.737
2016-10-18,1227.75,390.0,42.03,511.5,2388,8074,3.1873,6.7401
2016-10-17,1233.5,390.1,42.4,511.75,2375,8040,3.2007,6.735
2016-10-14,1217.75,387.2,41.34,512.0,2337,7774,3.2036,6.7277
2016-10-13,1211.5,388.9,40.34,507.25,2358,7852,3.177,6.7248
2016-10-12,1200.75,383.1,40.3,494.75,2388,7878,3.201,6.718
2016-10-11,1209.5,386.9,40.31,503.25,2412,7870,3.1946,6.719
2016-10-10,1209.75,384.7,40.78,501.0,2400,7780,3.205,6.7048
2016-09-30,1209.25,386.2,40.4,494.5,2419,7756,3.2589,6.6685
2016-09-29,1205.5,385.3,40.3,487.0,2424,7778,3.258,6.665
2016-09-28,1200.75,386.0,39.85,487.0,2393,7794,3.2157,6.673
2016-09-27,1207.75,386.2,40.31,489.5,2412,7860,3.2335,6.6691
2016-09-26,1200.5,384.2,40.31,486.75,2443,7878,3.2392,6.6683
2016-09-23,1210.25,389.4,40.52,494.25,2487,7872,3.2438,6.669
2016-09-22,1231.75,394.1,41.17,494.5,2520,7846,3.2199,6.663
2016-09-21,1230.75,395.3,40.62,497.75,2550,7824,3.2056,6.6695
2016-09-20,1245.0,399.8,41.05,498.25,2527,7804,3.2576,6.67
2016-09-19,1227.75,397.7,40.04,495.0,2523,7656,3.2725,6.665
2016-09-14,1198.0,392.3,38.82,489.5,2452,7614,3.342,6.6707
2016-09-13,1199.25,392.7,38.81,487.75,2504,7686,3.3131,6.6782
2016-09-12,1219.5,398.5,39.6,497.25,2506,7740,3.2452,6.6788
2016-09-09,1235.5,403.1,40.33,498.75,2508,7788,3.272,6.6778
2016-09-08,1232.0,404.2,40.23,496.25,2510,7750,3.2134,6.664
2016-09-07,1230.75,403.3,40.11,491.0,2468,7758,3.1915,6.66
2016-09-06,1215.0,396.7,40.09,486.25,2435,7774,3.194,6.6722
2016-09-02,1207.75,394.0,40.0,486.25,2440,7666,3.2555,6.679
2016-09-01,1199.0,393.2,39.51,481.5,2425,7644,3.2578,6.6713
2016-08-31,1198.25,393.3,39.83,473.25,2439,7702,3.2266,6.6776
2016-08-30,1206.0,395.3,40.1,473.5,2476,7754,3.241,6.6778
2016-08-29,1219.5,401.7,40.18,478.5,2476,7760,3.2293,6.6775
2016-08-26,1222.5,402.1,40.31,482.75,2490,7750,3.2641,6.669
2016-08-25,1230.75,405.4,40.28,489.75,2514,7808,3.2361,6.656
2016-08-24,1260.5,413.5,40.95,494.0,2553,7886,3.2246,6.6562
2016-08-23,1268.75,415.1,41.28,495.0,2567,7832,3.2325,6.6378
2016-08-22,1271.0,417.4,41.27,500.25,2548,7860,3.2005,6.6475
2016-08-19,1259.75,412.1,41.52,501.5,2543,7878,3.2025,6.6515
2016-08-18,1269.75,417.8,41.57,499.75,2591,7892,3.2383,6.6297
2016-08-17,1271.25,419.0,41.4,497.5,2594,7846,3.2032,6.6328
2016-08-16,1262.5,418.9,40.78,495.0,2604,7820,3.2014,6.624
2016-08-15,1264.5,421.3,40.6,494.75,2564,7736,3.1856,6.637
2016-08-12,1237.0,414.4,39.41,490.75,2571,7636,3.1917,6.6324
2016-08-11,1239.25,416.5,39.17,489.5,2556,7672,3.1447,6.6274
2016-08-10,1237.5,416.7,38.95,490.75,2555,7708,3.1266,6.6345
2016-08-09,1243.25,419.9,38.61,490.25,2526,7698,3.1448,6.653
2016-08-08,1240.25,419.0,38.38,492.5,2523,7630,3.1741,6.6597
2016-08-05,1229.75,418.0,37.97,492.0,2481,7630,3.1645,6.653
2016-08-04,1212.0,410.6,37.99,488.75,2439,7640,3.1935,6.6388
2016-08-03,1210.75,413.0,37.77,492.75,2448,7612,3.2367,6.632
2016-08-02,1208.25,413.3,37.5,491.75,2456,7582,3.2568,6.6239
2016-08-01,1216.75,418.2,37.18,492.0,2511,7596,3.2644,6.6421
2016-07-29,1258.25,434.3,37.81,500.5,2510,7530,3.2471,6.6371
2016-07-28,1233.25,427.4,36.94,496.5,2541,7552,3.2884,6.6538
2016-07-27,1241.25,429.8,36.98,500.75,2509,7564,3.2633,6.668
2016-07-26,1229.0,424.9,37.04,497.25,2489,7532,3.2762,6.669
2016-07-25,1221.5,421.1,36.92,499.0,2490,7604,3.2845,6.6783
2016-07-22,1243.5,428.3,37.66,499.5,2544,7712,3.2563,6.676
2016-07-21,1267.75,434.1,38.56,498.5,2569,7778,3.271,6.6735
2016-07-20,1264.25,434.4,38.21,502.0,2615,7716,3.2588,6.676
2016-07-19,1283.0,442.4,38.14,506.25,2666,7694,3.2488,6.6931
2016-07-18,1321.5,457.3,38.43,521.0,2686,7764,3.2522,6.7013
2016-07-15,1312.5,452.9,38.38,516.0,2754,7754,3.2808,6.6865
2016-07-14,1317.5,454.8,38.15,521.5,2837,7760,3.2501,6.6801
2016-07-13,1360.5,471.1,38.2,525.75,2765,7716,3.263,6.6832
2016-07-12,1342.25,462.6,38.28,516.0,2684,7654,3.2945,6.686
2016-07-11,1310.25,454.0,37.71,512.0,2646,7640,3.3085,6.6917
2016-07-08,1313.0,456.9,37.74,518.75,2622,7574,3.2995,6.6878
2016-07-07,1280.0,447.3,37.14,505.5,2715,7608,3.3668,6.679
2016-07-06,1328.5,464.7,37.75,505.25,2804,7810,3.3296,6.69
2016-07-05,1332.5,464.6,38.28,514.5,2881,7974,3.3019,6.677
2016-07-01,1392.75,484.6,38.6,523.75,2952,7844,3.2348,6.6547
2016-06-30,1408.5,487.6,39.03,529.25,2891,7730,3.2126,6.6459
2016-06-29,1367.75,476.7,38.4,541.5,2897,7712,3.2215,6.635
2016-06-28,1375.5,475.5,38.72,552.5,2870,7702,3.3016,6.645
2016-06-27,1360.0,468.1,38.89,553.0,2750,7606,3.3916,6.6481
2016-06-24,1333.75,460.0,38.62,552.75,2733,7604,3.3725,6.615
2016-06-23,1356.75,467.6,39.42,556.25,2766,7628,3.3376,6.574
2016-06-22,1372.0,477.6,39.2,562.0,2736,7602,3.3756,6.575
2016-06-21,1366.0,478.1,38.96,566.0,2764,7610,3.4153,6.5893
2016-06-20,1388.0,487.3,39.26,590.5,2757,7560,3.3934,6.5768
2016-06-17,1403.5,491.9,39.56,606.5,2707,7516,3.4158,6.5849
2016-06-16,1374.5,481.2,38.81,594.25,2771,7584,3.4656,6.5899
2016-06-15,1393.75,488.3,39.64,597.75,2770,7678,3.4726,6.5785
2016-06-14,1404.5,489.1,40.22,605.5,2811,7732,3.4802,6.593
2016-06-13,1414.25,494.0,40.21,599.0,2832,7834,3.4817,6.5823
2016-06-08,1409.75,502.7,40.59,600.25,2649,7798,3.3615,6.56
2016-06-07,1373.25,493.4,39.99,596.75,2628,7796,3.441,6.571
2016-06-06,1370.25,497.3,40.21,596.25,2578,7752,3.4885,6.5611
2016-06-03,1364.0,499.9,39.96,587.25,2532,7688,3.5237,6.5638
2016-06-02,1376.25,503.9,39.96,584.25,2467,7586,3.5916,6.5815
2016-06-01,1331.75,484.7,39.89,582.75,2421,7546,3.5996,6.5748
2016-05-31,1310.5,482.2,39.52,573.75,2458,7576,3.6105,6.5798
2016-05-27,1318.5,488.2,39.18,581.75,2385,7506,3.6105,6.5615
2016-05-26,1311.75,495.2,38.74,577.25,2369,7518,3.581,6.554
2016-05-25,1317.5,492.8,39.04,573.75,2280,7440,3.5833,6.5538
2016-05-24,1286.75,474.5,38.59,566.5,2290,7400,3.5703,6.5552
2016-05-23,1290.5,473.3,38.85,566.75,2378,7414,3.5722,6.5533
2016-05-20,1306.25,478.3,38.97,563.5,2354,7500,3.5195,6.5485
2016-05-19,1303.5,463.7,39.61,559.0,2359,7600,3.5631,6.544
2016-05-18,1307.25,458.3,40.15,568.5,2394,7676,3.567,6.537
2016-05-17,1312.25,454.7,40.48,566.0,2333,7656,3.4873,6.517
2016-05-16,1296.5,446.8,40.49,563.0,2327,7630,3.4988,6.5184
2016-05-13,1297.0,448.6,40.2,559.75,2319,7724,3.5325,6.5285
2016-05-12,1304.0,450.0,40.27,558.0,2328,7916,3.4845,6.514
2016-05-11,1310.25,447.6,41.06,546.5,2208,7958,3.4513,6.491
2016-05-10,1316.0,445.3,41.14,550.0,2158,7804,3.4753,6.515
2016-05-09,1258.5,425.3,40.53,538.0,2160,7826,3.5152,6.514
2016-05-06,1266.75,428.4,40.76,546.5,2152,7762,3.5008,6.497
2016-05-05,1244.25,422.4,39.96,542.75,2201,7808,3.5343,6.5032
2016-05-04,1266.0,430.6,40.17,545.75,2201,7770,3.5462,6.4945
2016-05-03,1262.0,427.4,40.11,548.75,2212,7754,3.5584,6.49
2016-04-29,1261.75,420.4,40.84,560.75,2160,7808,3.4352,6.4738
2016-04-28,1259.5,419.0,40.97,560.25,2129,7836,3.4875,6.4735
2016-04-27,1260.5,413.9,41.57,553.75,2143,7936,3.5262,6.494
2016-04-26,1259.25,412.2,41.91,556.25,2119,7936,3.5288,6.4905
2016-04-25,1241.75,405.1,41.9,550.75,2096,7930,3.5543,6.49
2016-04-22,1228.25,400.2,42.0,544.5,2151,7944,3.5638,6.5004
2016-04-21,1259.5,413.6,42.2,558.75,2156,7988,3.5371,6.481
2016-04-20,1251.0,407.1,42.63,568.75,2093,7896,3.5284,6.4675
2016-04-19,1226.75,393.5,42.77,558.5,2029,7820,3.5326,6.4571
2016-04-18,1195.0,381.3,41.93,554.0,2012,7738,3.6147,6.4717
2016-04-15,1196.25,384.2,41.34,551.0,1986,7786,3.5325,6.473
2016-04-14,1188.25,378.5,41.67,547.0,1987,7776,3.4824,6.481
2016-04-13,1196.0,380.8,41.94,546.0,1954,7766,3.4974,6.4768
